result_path,experiment_name,experiment_timestamp,model,dataset_type,dataset_name,method_type,method_name,seed,thinking,constrained,structured,soft_precision,soft_recall,soft_f1,hard_precision,hard_recall,hard_f1,total_entries,avg_completion_tokens,total_completion_tokens,soft_overlap,soft_predicted,soft_gold,hard_overlap,hard_predicted,hard_gold,error_empty_response,error_format_error,error_span_not_found,error_partial_span_not_found,error_invalid_label,error_partial_invalid_label,error_empty_prediction,error_success,error_format_max_tokens_exceeded,error_format_unescaped_quotes,error_empty_label,error_partial_empty_label,error_quotations_in_spans,error_partial_quotations_in_spans
results/hermes_8b_vanilla_NousResearch__Hermes-3-Llama-3_1-8B_json_uner_ceb_gja_44_20260329_155235_results.json,hermes_8b_vanilla,2026-03-29 15:52:35,NousResearch/Hermes-3-Llama-3.1-8B,ner,uner_ceb_gja,json,json,44,False,False,False,0.5963,0.9826,0.7422,0.5963,0.9826,0.7422,41,26.048780487804876,1068,226,379,230,226,379,230,0,0,0,0,0,0,0,41,0,0,0,0,0,0
results/hermes_8b_vanilla_NousResearch__Hermes-3-Llama-3_1-8B_json_uner_ceb_gja_43_20260329_155230_results.json,hermes_8b_vanilla,2026-03-29 15:52:30,NousResearch/Hermes-3-Llama-3.1-8B,ner,uner_ceb_gja,json,json,43,False,False,False,0.5526,0.9826,0.7074,0.5526,0.9826,0.7074,41,27.024390243902438,1108,226,409,230,226,409,230,0,0,0,0,0,0,0,41,0,0,0,0,0,0
results/hermes_8b_vanilla_NousResearch__Hermes-3-Llama-3_1-8B_json_wmt-en-cs-news_42_20260329_155225_results.json,hermes_8b_vanilla,2026-03-29 15:52:25,NousResearch/Hermes-3-Llama-3.1-8B,wmt,wmt-en-cs-news,json,json,42,False,False,False,0.0667,0.651,0.121,0.0183,0.1787,0.0332,47,145.12765957446808,6821,692,10372,1063,190,10372,1063,0,0,0,16,0,0,0,29,0,2,0,0,0,0
results/hermes_8b_vanilla_NousResearch__Hermes-3-Llama-3_1-8B_json_uner_ceb_gja_42_20260329_155224_results.json,hermes_8b_vanilla,2026-03-29 15:52:24,NousResearch/Hermes-3-Llama-3.1-8B,ner,uner_ceb_gja,json,json,42,False,False,False,0.581,0.9826,0.7302,0.581,0.9826,0.7302,41,27.024390243902438,1108,226,389,230,226,389,230,0,0,0,0,0,0,0,41,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-ru-news_45_20260328_145555_results.json,qwen3_8b_thinking,2026-03-28 14:55:55,Qwen/Qwen3-8B,wmt,wmt-en-ru-news,index,index_enriched,45,True,False,False,0.1537,0.1682,0.1606,0.0813,0.089,0.085,63,3617.5873015873017,227908,327,2128,1944,173,2128,1944,4,0,0,0,0,0,1,57,1,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-ru-news_44_20260328_144109_results.json,qwen3_8b_thinking,2026-03-28 14:41:09,Qwen/Qwen3-8B,wmt,wmt-en-ru-news,index,index_enriched,44,True,False,False,0.1163,0.126,0.121,0.0128,0.0139,0.0133,63,3720.0793650793653,234365,245,2106,1944,27,2106,1944,3,0,0,0,0,0,0,60,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-ru-news_43_20260328_142501_results.json,qwen3_8b_thinking,2026-03-28 14:25:01,Qwen/Qwen3-8B,wmt,wmt-en-ru-news,index,index_enriched,43,True,False,False,0.1237,0.124,0.1238,0.0529,0.053,0.0529,63,3961.5873015873017,249580,241,1948,1944,103,1948,1944,1,0,0,0,0,0,0,60,2,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-ru-news_42_20260328_141025_results.json,qwen3_8b_thinking,2026-03-28 14:10:25,Qwen/Qwen3-8B,wmt,wmt-en-ru-news,index,index_enriched,42,True,False,False,0.1358,0.1487,0.1419,0.0907,0.0993,0.0948,63,3689.5873015873017,232444,289,2128,1944,193,2128,1944,2,0,0,0,0,0,0,60,1,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-ja-news_46_20260328_140618_results.json,qwen3_8b_thinking,2026-03-28 14:06:18,Qwen/Qwen3-8B,wmt,wmt-en-ja-news,index,index_enriched,46,True,False,False,0.0411,0.0903,0.0565,0.0411,0.0903,0.0565,12,4813.416666666667,57761,13,316,144,13,316,144,0,1,0,0,0,0,0,11,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-ja-news_45_20260328_140153_results.json,qwen3_8b_thinking,2026-03-28 14:01:53,Qwen/Qwen3-8B,wmt,wmt-en-ja-news,index,index_enriched,45,True,False,False,0.0565,0.1181,0.0764,0.0465,0.0972,0.0629,12,4629.083333333333,55549,17,301,144,14,301,144,1,0,0,0,0,0,0,11,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-ja-news_44_20260328_135438_results.json,qwen3_8b_thinking,2026-03-28 13:54:38,Qwen/Qwen3-8B,wmt,wmt-en-ja-news,index,index_enriched,44,True,False,False,0.1954,0.4722,0.2764,0.1667,0.4028,0.2358,12,4962.416666666667,59549,68,348,144,58,348,144,1,0,0,0,0,2,0,8,1,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-ja-news_43_20260328_135007_results.json,qwen3_8b_thinking,2026-03-28 13:50:07,Qwen/Qwen3-8B,wmt,wmt-en-ja-news,index,index_enriched,43,True,False,False,0.1009,0.2292,0.1401,0.0917,0.2083,0.1274,12,4632.0,55584,33,327,144,30,327,144,0,0,0,0,0,0,0,12,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-ja-news_42_20260328_134553_results.json,qwen3_8b_thinking,2026-03-28 13:45:53,Qwen/Qwen3-8B,wmt,wmt-en-ja-news,index,index_enriched,42,True,False,False,0.1643,0.3264,0.2186,0.1049,0.2083,0.1395,12,4484.166666666667,53810,47,286,144,30,286,144,0,0,0,0,0,0,0,12,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_uner_pt_pud_45_20260328_132637_results.json,qwen3_8b_thinking,2026-03-28 13:26:37,Qwen/Qwen3-8B,ner,uner_pt_pud,index,index,45,True,False,False,0.7156,0.7531,0.7339,0.6829,0.7187,0.7003,592,2905.300675675676,1719938,7611,10636,10106,7263,10636,10106,2,0,0,0,1,0,2,585,2,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-is-news_46_20260328_132338_results.json,qwen3_8b_thinking,2026-03-28 13:23:38,Qwen/Qwen3-8B,wmt,wmt-en-is-news,index,index_enriched,46,True,False,False,0.2065,0.0901,0.1254,0.12,0.0524,0.0729,77,4431.805194805195,341249,504,2441,5595,293,2441,5595,0,0,0,0,0,1,0,76,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-is-news_45_20260328_130404_results.json,qwen3_8b_thinking,2026-03-28 13:04:04,Qwen/Qwen3-8B,wmt,wmt-en-is-news,index,index_enriched,45,True,False,False,0.1969,0.0974,0.1303,0.082,0.0406,0.0543,77,3847.7662337662337,296278,545,2768,5595,227,2768,5595,1,0,0,0,0,0,0,76,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-is-news_44_20260328_124310_results.json,qwen3_8b_thinking,2026-03-28 12:43:10,Qwen/Qwen3-8B,wmt,wmt-en-is-news,index,index_enriched,44,True,False,False,0.2036,0.104,0.1377,0.1256,0.0642,0.0849,77,4154.766233766234,319917,582,2859,5595,359,2859,5595,0,0,0,0,0,0,1,76,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-is-news_43_20260328_122139_results.json,qwen3_8b_thinking,2026-03-28 12:21:39,Qwen/Qwen3-8B,wmt,wmt-en-is-news,index,index_enriched,43,True,False,False,0.2475,0.1307,0.171,0.133,0.0702,0.0919,77,4377.584415584415,337074,731,2954,5595,393,2954,5595,0,0,0,0,0,0,0,77,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-is-news_42_20260328_115944_results.json,qwen3_8b_thinking,2026-03-28 11:59:44,Qwen/Qwen3-8B,wmt,wmt-en-is-news,index,index_enriched,42,True,False,False,0.216,0.0996,0.1363,0.0849,0.0391,0.0536,77,4258.285714285715,327888,557,2579,5595,219,2579,5595,1,0,0,0,0,0,0,75,1,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-hi-news_46_20260328_115015_results.json,qwen3_8b_thinking,2026-03-28 11:50:15,Qwen/Qwen3-8B,wmt,wmt-en-hi-news,index,index_enriched,46,True,False,False,0.1188,0.3722,0.1802,0.0176,0.0551,0.0267,23,5590.086956521739,128572,169,1422,454,25,1422,454,0,0,0,0,0,0,0,22,1,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-hi-news_45_20260328_114230_results.json,qwen3_8b_thinking,2026-03-28 11:42:30,Qwen/Qwen3-8B,wmt,wmt-en-hi-news,index,index_enriched,45,True,False,False,0.142,0.2687,0.1858,0.0396,0.0749,0.0518,23,4580.0,105340,122,859,454,34,859,454,1,0,0,0,0,0,0,22,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_uner_pt_pud_44_20260328_113743_results.json,qwen3_8b_thinking,2026-03-28 11:37:43,Qwen/Qwen3-8B,ner,uner_pt_pud,index,index,44,True,False,False,0.7202,0.7524,0.736,0.6881,0.7189,0.7032,592,3042.9155405405404,1801406,7604,10558,10106,7265,10558,10106,2,0,0,0,1,1,0,581,7,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-hi-news_44_20260328_113252_results.json,qwen3_8b_thinking,2026-03-28 11:32:52,Qwen/Qwen3-8B,wmt,wmt-en-hi-news,index,index_enriched,44,True,False,False,0.0968,0.337,0.1504,0.0538,0.1872,0.0835,23,5382.695652173913,123802,153,1581,454,85,1581,454,0,0,0,0,0,0,0,23,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-hi-news_43_20260328_112346_results.json,qwen3_8b_thinking,2026-03-28 11:23:46,Qwen/Qwen3-8B,wmt,wmt-en-hi-news,index,index_enriched,43,True,False,False,0.1362,0.3833,0.2009,0.0626,0.1762,0.0924,23,5312.782608695652,122194,174,1278,454,80,1278,454,0,0,0,0,0,0,0,23,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-hi-news_42_20260328_111519_results.json,qwen3_8b_thinking,2026-03-28 11:15:19,Qwen/Qwen3-8B,wmt,wmt-en-hi-news,index,index_enriched,42,True,False,False,0.1466,0.3722,0.2103,0.0659,0.1674,0.0946,23,4904.173913043478,112796,169,1153,454,76,1153,454,0,0,0,0,0,0,0,23,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-es-news_46_20260328_110722_results.json,qwen3_8b_thinking,2026-03-28 11:07:22,Qwen/Qwen3-8B,wmt,wmt-en-es-news,index,index_enriched,46,True,False,False,0.1159,0.0747,0.0908,0.0695,0.0448,0.0545,38,3268.2105263157896,124192,65,561,870,39,561,870,4,4,0,0,0,0,2,28,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-es-news_45_20260328_105907_results.json,qwen3_8b_thinking,2026-03-28 10:59:07,Qwen/Qwen3-8B,wmt,wmt-en-es-news,index,index_enriched,45,True,False,False,0.2297,0.1368,0.1715,0.0463,0.0276,0.0346,38,3271.0526315789475,124300,119,518,870,24,518,870,9,0,0,0,0,0,0,28,1,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-es-news_44_20260328_105153_results.json,qwen3_8b_thinking,2026-03-28 10:51:53,Qwen/Qwen3-8B,wmt,wmt-en-es-news,index,index_enriched,44,True,False,False,0.1386,0.0805,0.1018,0.0554,0.0322,0.0407,38,2826.2368421052633,107397,70,505,870,28,505,870,7,2,0,0,0,0,2,27,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-es-news_43_20260328_104326_results.json,qwen3_8b_thinking,2026-03-28 10:43:26,Qwen/Qwen3-8B,wmt,wmt-en-es-news,index,index_enriched,43,True,False,False,0.1467,0.1011,0.1197,0.1033,0.0713,0.0844,38,3429.2894736842104,130313,88,600,870,62,600,870,7,0,0,0,0,0,2,29,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-es-news_42_20260328_103531_results.json,qwen3_8b_thinking,2026-03-28 10:35:31,Qwen/Qwen3-8B,wmt,wmt-en-es-news,index,index_enriched,42,True,False,False,0.1856,0.0862,0.1177,0.1262,0.0586,0.0801,38,3209.0,121942,75,404,870,51,404,870,6,2,0,0,0,0,3,27,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-cs-news_46_20260328_102311_results.json,qwen3_8b_thinking,2026-03-28 10:23:11,Qwen/Qwen3-8B,wmt,wmt-en-cs-news,index,index_enriched,46,True,False,False,0.1759,0.2295,0.1992,0.0663,0.0865,0.0751,47,4073.276595744681,191444,244,1387,1063,92,1387,1063,1,0,0,0,0,0,0,46,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-cs-news_45_20260328_101205_results.json,qwen3_8b_thinking,2026-03-28 10:12:05,Qwen/Qwen3-8B,wmt,wmt-en-cs-news,index,index_enriched,45,True,False,False,0.1631,0.1646,0.1639,0.0531,0.0536,0.0534,47,3646.2978723404253,171376,175,1073,1063,57,1073,1063,0,0,0,0,0,0,0,47,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-cs-news_44_20260328_095915_results.json,qwen3_8b_thinking,2026-03-28 09:59:15,Qwen/Qwen3-8B,wmt,wmt-en-cs-news,index,index_enriched,44,True,False,False,0.1564,0.1656,0.1609,0.0693,0.0734,0.0713,47,3996.553191489362,187838,176,1125,1063,78,1125,1063,1,0,0,0,0,0,0,46,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-cs-news_43_20260328_094619_results.json,qwen3_8b_thinking,2026-03-28 09:46:19,Qwen/Qwen3-8B,wmt,wmt-en-cs-news,index,index_enriched,43,True,False,False,0.1411,0.206,0.1675,0.067,0.0978,0.0795,47,4162.085106382979,195618,219,1552,1063,104,1552,1063,1,0,0,0,0,1,0,45,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_uner_pt_pud_43_20260328_094218_results.json,qwen3_8b_thinking,2026-03-28 09:42:18,Qwen/Qwen3-8B,ner,uner_pt_pud,index,index,43,True,False,False,0.7164,0.7457,0.7308,0.6841,0.7121,0.6978,592,3196.027027027027,1892048,7536,10519,10106,7196,10519,10106,3,0,0,0,1,0,0,580,8,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_enriched_wmt-en-cs-news_42_20260328_093420_results.json,qwen3_8b_thinking,2026-03-28 09:34:20,Qwen/Qwen3-8B,wmt,wmt-en-cs-news,index,index_enriched,42,True,False,False,0.232,0.2484,0.2399,0.1063,0.1138,0.11,47,3815.808510638298,179343,264,1138,1063,121,1138,1063,0,0,0,0,0,0,0,47,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_uner_pt_pud_42_20260328_075115_results.json,qwen3_8b_thinking,2026-03-28 07:51:15,Qwen/Qwen3-8B,ner,uner_pt_pud,index,index,42,True,False,False,0.7099,0.7474,0.7282,0.6753,0.711,0.6927,592,3101.0760135135133,1835837,7553,10639,10106,7185,10639,10106,2,0,0,0,2,1,1,580,6,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_uner_pt_bosque_46_20260328_054718_results.json,qwen3_8b_thinking,2026-03-28 05:47:18,Qwen/Qwen3-8B,ner,uner_pt_bosque,index,index,46,True,False,False,0.7368,0.7268,0.7318,0.6912,0.6819,0.6865,623,3197.4189406099517,1991992,9668,13122,13302,9070,13122,13302,11,0,0,0,3,1,2,600,6,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_english_non_overlapping_word_synthetic_data_46_20260328_045948_results.json,qwen3_8b_thinking,2026-03-28 04:59:48,Qwen/Qwen3-8B,synthetic,english_non_overlapping_word_synthetic_data,index,index,46,True,False,False,0.6826,0.6641,0.6732,0.6826,0.6641,0.6732,500,8092.332,4046166,22191,32508,33416,22191,32508,33416,0,0,0,0,0,0,1,491,8,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_uner_pt_bosque_45_20260328_035010_results.json,qwen3_8b_thinking,2026-03-28 03:50:10,Qwen/Qwen3-8B,ner,uner_pt_bosque,index,index,45,True,False,False,0.7107,0.7149,0.7128,0.6672,0.6712,0.6692,623,3090.9069020866773,1925635,9510,13382,13302,8928,13382,13302,12,0,0,0,2,0,0,604,5,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_uner_pt_bosque_44_20260328_014832_results.json,qwen3_8b_thinking,2026-03-28 01:48:32,Qwen/Qwen3-8B,ner,uner_pt_bosque,index,index,44,True,False,False,0.7141,0.7191,0.7166,0.6659,0.6705,0.6682,623,3168.1653290529694,1973767,9565,13394,13302,8919,13394,13302,9,0,0,0,0,1,0,606,7,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_english_non_overlapping_word_synthetic_data_45_20260328_002826_results.json,qwen3_8b_thinking,2026-03-28 00:28:26,Qwen/Qwen3-8B,synthetic,english_non_overlapping_word_synthetic_data,index,index,45,True,False,False,0.6776,0.6621,0.6698,0.6776,0.6621,0.6698,500,8011.29,4005645,22125,32653,33416,22125,32653,33416,0,0,0,0,0,0,0,491,9,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_uner_pt_bosque_43_20260327_234845_results.json,qwen3_8b_thinking,2026-03-27 23:48:45,Qwen/Qwen3-8B,ner,uner_pt_bosque,index,index,43,True,False,False,0.7277,0.7436,0.7356,0.6785,0.6934,0.6859,623,3133.5072231139648,1952175,9892,13593,13302,9223,13593,13302,9,0,0,0,2,1,2,606,3,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_uner_pt_bosque_42_20260327_215330_results.json,qwen3_8b_thinking,2026-03-27 21:53:30,Qwen/Qwen3-8B,ner,uner_pt_bosque,index,index,42,True,False,False,0.7168,0.7082,0.7125,0.6771,0.6689,0.673,623,3027.836276083467,1886342,9420,13141,13302,8898,13141,13302,11,0,0,0,2,1,2,601,6,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_multigec_en_46_20260327_204556_results.json,qwen3_8b_vanilla,2026-03-27 20:45:56,Qwen/Qwen3-8B,multigec,multigec_en,index,index_enriched,46,False,False,False,0.1093,0.3102,0.1616,0.0788,0.2238,0.1166,504,751.859126984127,378937,9260,84737,29854,6680,84737,29854,0,1,0,0,0,38,0,465,0,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_multigec_en_45_20260327_201100_results.json,qwen3_8b_vanilla,2026-03-27 20:11:00,Qwen/Qwen3-8B,multigec,multigec_en,index,index_enriched,45,False,False,False,0.1019,0.3107,0.1534,0.0672,0.2049,0.1012,504,820.936507936508,413752,9275,91035,29854,6116,91035,29854,1,3,0,0,0,40,0,460,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_english_non_overlapping_word_synthetic_data_44_20260327_194624_results.json,qwen3_8b_thinking,2026-03-27 19:46:24,Qwen/Qwen3-8B,synthetic,english_non_overlapping_word_synthetic_data,index,index,44,True,False,False,0.6523,0.6331,0.6426,0.6523,0.6331,0.6426,500,8206.922,4103461,21156,32433,33416,21156,32433,33416,0,0,0,0,0,0,0,485,15,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_multigec_en_44_20260327_193943_results.json,qwen3_8b_vanilla,2026-03-27 19:39:43,Qwen/Qwen3-8B,multigec,multigec_en,index,index_enriched,44,False,False,False,0.1094,0.3075,0.1613,0.0783,0.22,0.1155,504,743.797619047619,374874,9180,83938,29854,6569,83938,29854,0,2,0,0,0,43,0,459,0,0,0,0,0,0
results/qwen3_8b_thinking_Qwen__Qwen3-8B_index_uner_hr_set_46_20260327_193104_results.json,qwen3_8b_thinking,2026-03-27 19:31:04,Qwen/Qwen3-8B,ner,uner_hr_set,index,index,46,True,False,False,0.393,0.6967,0.5026,0.3696,0.6552,0.4726,660,3509.3348484848484,2316161,9944,25300,14272,9351,25300,14272,5,0,0,0,2,1,0,644,8,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_multigec_en_43_20260327_190828_results.json,qwen3_8b_vanilla,2026-03-27 19:08:28,Qwen/Qwen3-8B,multigec,multigec_en,index,index_enriched,43,False,False,False,0.1021,0.2874,0.1507,0.0725,0.204,0.107,504,749.7301587301587,377864,8581,84007,29854,6091,84007,29854,0,2,0,0,2,37,0,463,0,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_multigec_en_42_20260327_183352_results.json,qwen3_8b_vanilla,2026-03-27 18:33:52,Qwen/Qwen3-8B,multigec,multigec_en,index,index_enriched,42,False,False,False,0.1008,0.3268,0.1541,0.0702,0.2275,0.1073,504,829.0376984126984,417835,9755,96748,29854,6792,96748,29854,0,2,0,0,2,34,0,466,0,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_uner_zh_pud_46_20260327_182748_results.json,qwen3_8b_vanilla,2026-03-27 18:27:48,Qwen/Qwen3-8B,ner,uner_zh_pud,index,index_enriched,46,False,False,False,0.3032,0.7598,0.4335,0.2637,0.6607,0.377,592,121.15371621621621,71723,4304,14194,5665,3743,14194,5665,0,0,0,0,0,11,0,581,0,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_uner_zh_pud_45_20260327_182152_results.json,qwen3_8b_vanilla,2026-03-27 18:21:52,Qwen/Qwen3-8B,ner,uner_zh_pud,index,index_enriched,45,False,False,False,0.2128,0.7622,0.3327,0.1833,0.6567,0.2866,592,130.61317567567568,77323,4318,20291,5665,3720,20291,5665,0,0,0,0,0,19,0,573,0,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_uner_zh_pud_44_20260327_181639_results.json,qwen3_8b_vanilla,2026-03-27 18:16:39,Qwen/Qwen3-8B,ner,uner_zh_pud,index,index_enriched,44,False,False,False,0.3705,0.7647,0.4992,0.3192,0.6588,0.4301,592,104.07601351351352,61613,4332,11691,5665,3732,11691,5665,0,0,0,0,0,14,0,578,0,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_uner_zh_pud_43_20260327_181035_results.json,qwen3_8b_vanilla,2026-03-27 18:10:35,Qwen/Qwen3-8B,ner,uner_zh_pud,index,index_enriched,43,False,False,False,0.2327,0.7649,0.3568,0.1994,0.6554,0.3057,592,127.54729729729729,75508,4333,18624,5665,3713,18624,5665,0,0,0,0,0,15,0,577,0,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_uner_zh_pud_42_20260327_180449_results.json,qwen3_8b_vanilla,2026-03-27 18:04:49,Qwen/Qwen3-8B,ner,uner_zh_pud,index,index_enriched,42,False,False,False,0.3912,0.762,0.517,0.3323,0.6473,0.4391,592,98.88344594594595,58539,4317,11036,5665,3667,11036,5665,0,0,0,0,0,11,0,581,0,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_uner_zh_gsdsimp_46_20260327_180036_results.json,qwen3_8b_vanilla,2026-03-27 18:00:36,Qwen/Qwen3-8B,ner,uner_zh_gsdsimp,index,index_enriched,46,False,False,False,0.3492,0.6863,0.4629,0.2864,0.5629,0.3797,314,135.14968152866243,42437,2459,7042,3583,2017,7042,3583,0,1,0,0,0,10,0,303,0,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_uner_zh_gsdsimp_45_20260327_175538_results.json,qwen3_8b_vanilla,2026-03-27 17:55:38,Qwen/Qwen3-8B,ner,uner_zh_gsdsimp,index,index_enriched,45,False,False,False,0.3033,0.6933,0.422,0.2547,0.5822,0.3544,314,164.4299363057325,51631,2484,8190,3583,2086,8190,3583,0,0,0,0,0,13,0,301,0,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_uner_zh_gsdsimp_44_20260327_175031_results.json,qwen3_8b_vanilla,2026-03-27 17:50:31,Qwen/Qwen3-8B,ner,uner_zh_gsdsimp,index,index_enriched,44,False,False,False,0.2588,0.7008,0.378,0.2083,0.5641,0.3043,314,171.7611464968153,53933,2511,9701,3583,2021,9701,3583,0,1,0,0,0,12,0,301,0,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_uner_zh_gsdsimp_43_20260327_174639_results.json,qwen3_8b_vanilla,2026-03-27 17:46:39,Qwen/Qwen3-8B,ner,uner_zh_gsdsimp,index,index_enriched,43,False,False,False,0.3518,0.6832,0.4645,0.2953,0.5735,0.3899,314,126.53184713375796,39731,2448,6958,3583,2055,6958,3583,0,0,0,0,0,11,0,303,0,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_uner_zh_gsdsimp_42_20260327_174337_results.json,qwen3_8b_vanilla,2026-03-27 17:43:37,Qwen/Qwen3-8B,ner,uner_zh_gsdsimp,index,index_enriched,42,False,False,False,0.3507,0.6958,0.4664,0.2931,0.5814,0.3897,314,116.87261146496816,36698,2493,7108,3583,2083,7108,3583,0,0,0,0,0,15,0,299,0,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_uner_zh_gsd_46_20260327_173946_results.json,qwen3_8b_vanilla,2026-03-27 17:39:46,Qwen/Qwen3-8B,ner,uner_zh_gsd,index,index_enriched,46,False,False,False,0.4128,0.6884,0.5161,0.3431,0.5721,0.429,315,150.04126984126984,47263,2476,5998,3597,2058,5998,3597,0,0,0,0,0,13,0,302,0,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_uner_zh_gsd_45_20260327_173443_results.json,qwen3_8b_vanilla,2026-03-27 17:34:43,Qwen/Qwen3-8B,ner,uner_zh_gsd,index,index_enriched,45,False,False,False,0.2893,0.6903,0.4078,0.2353,0.5613,0.3316,315,166.42222222222222,52423,2483,8582,3597,2019,8582,3597,0,0,0,0,0,10,0,304,1,0,0,0,0,0
results/qwen3_8b_vanilla_Qwen__Qwen3-8B_index_enriched_uner_zh_gsd_44_20260327_172923_results.json,qwen3_8b_vanilla,2026-03-27 17:29:23,Qwen/Qwen3-8B,ner,uner_zh_gsd,index,index_enriched,44,False,False,False,0.2335,0.7009,0.3503,0.1903,0.571,0.2854,315,172.9968253968254,54494,2521,10795,3597,2054,10795,3597,0,0,0,0,0,14,0,301,0,0,0,0,0,0
